2158,1
2224,1
2259,0
2260,0
2261,0
2262,0
2301,0
2302,0
2303,0
2304,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2427,2
2428,2
2429,2
2430,2
2431,2
2432,0
2433,0
2434,0
2435,0
2436,0
2468,2
2469,2
2470,2
2471,2
2472,2
2474,0
2475,0
2476,0
2505,2
2506,2
2507,2
2508,2
2509,2
2510,2
2511,2
2512,0
2513,0
2514,0
2515,0
2540,2
2541,2
2542,2
2543,2
2544,2
2545,2
2546,0
2547,0
2548,0
2572,2
2573,2
2574,2
2575,2
2576,2
2603,2
2604,2
2605,2
2606,2
2473,0
