3483,8
3484,4
3485,4
3486,0
3487,2
3488,4
3489,0
3490,8
3567,4
3568,1
3569,2
3570,2
3571,7
3572,0
3573,3
3574,1
3575,5
3576,4
3577,6
3578,4
3634,4
3635,8
3636,2
3637,4
3638,1
3639,8
3640,7
3641,4
3642,4
3643,2
3644,0
3645,6
3646,1
3647,1
3703,8
3704,0
3705,4
3706,2
3707,0
3708,7
3709,0
3710,1
3711,4
3712,7
3713,6
3714,6
3715,1
3716,7
3770,3
3771,2
3772,0
3773,2
3774,10
3775,7
3776,1
3777,0
3778,0
3779,1
3780,1
3833,2
3834,7
3835,1
3836,6
3837,3
3838,2
3839,7
3840,0
3841,7
3842,0
3843,2
3899,4
3900,6
3901,0
3902,6
3903,8
3904,7
3905,7
3906,2
3907,1
3908,7
3909,5
3910,6
3911,7
3912,3
3913,8
3970,6
3971,1
3972,2
3973,3
3974,4
3975,2
3976,8
3977,2
3978,2
3979,4
3980,2
3981,3
3982,7
4030,10
4031,3
4032,10
4033,2
4034,4
4035,0
4036,7
4037,9
4038,4
4039,0
4040,7
4041,8
4042,4
4095,8
4096,10
4097,6
4098,0
4099,3
4100,4
4101,8
4102,10
4103,4
4154,8
4156,0
4157,10
4158,7
4159,7
4160,0
4161,1
4162,6
4210,4
4211,1
4212,4
4213,3
4214,6
4215,6
4216,4
4217,0
4218,1
4219,0
4220,1
4261,8
4262,0
4263,2
4264,0
4265,0
4266,7
4267,4
4268,1
4269,8
4310,4
4311,4
4312,7
4313,8
4314,7
4315,4
4316,1
4317,0
4358,4
4359,0
4360,0
4361,6
4362,4
4363,7
4364,4
4365,4
4366,4
4367,10
4368,5
4420,7
4421,7
4422,3
4423,0
4424,5
4425,7
4426,9
4427,0
4428,3
4429,2
4430,4
4431,6
4432,5
4490,7
4491,4
4492,9
4493,5
4494,10
4495,0
4496,3
4497,4
4498,7
4499,7
4500,2
4558,1
4559,10
4560,10
4561,4
4562,6
4563,7
4564,6
4565,1
4566,3
4567,6
4568,0
4569,2
4570,8
4571,9
4634,2
4635,8
4636,7
4637,4
4638,6
4639,8
4640,2
4641,0
4642,7
4643,9
4644,3
4645,2
4710,3
4711,4
4712,0
4713,8
4714,4
4715,7
4716,8
4717,7
4718,0
4719,10
4775,7
4776,4
4777,4
4778,5
4779,6
4780,4
30856,9
30859,2
30860,3
30861,6
30862,5
30863,3
30864,4
30865,4
30867,3
30868,3
30871,1
4155,4
