16195,0
16196,0
16197,0
16198,0
16199,0
16200,3
16201,3
16202,3
16203,3
16204,3
16313,0
16314,0
16315,0
16316,0
16317,0
16318,3
16319,3
16320,3
16321,3
16322,3
16323,3
16324,3
16435,0
16436,0
16437,0
16438,3
16439,3
16440,3
16441,3
16442,3
16443,3
16444,3
16445,3
16550,0
16551,0
16552,0
16553,0
16554,3
16555,3
16556,3
16557,3
16558,3
16559,3
16560,3
16561,3
16562,3
16563,3
16564,3
16565,2
16655,0
16656,0
16657,3
16658,3
16659,3
16660,3
16661,3
16662,3
16663,3
16664,3
16665,3
16666,3
16667,3
16668,2
16669,2
16670,2
16671,2
16672,2
16774,0
16775,0
16776,0
16777,0
16778,0
16779,0
16780,3
16781,3
16782,3
16783,3
16784,3
16785,3
16786,3
16787,3
16788,3
16789,2
16790,2
16791,2
16792,2
16793,2
16794,2
16900,0
16901,0
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,0
16909,0
16910,0
16911,3
16912,3
16913,3
16914,3
16915,3
16916,3
16917,3
16918,3
16919,2
16920,2
16921,2
16922,2
16923,2
16924,2
16925,2
17025,0
17026,0
17027,0
17028,0
17029,0
17030,0
17031,0
17032,0
17033,0
17034,0
17035,0
17036,0
17037,0
17038,0
17039,3
17040,3
17041,3
17042,3
17043,3
17044,2
17045,2
17046,2
17047,2
17048,2
17049,2
17050,2
17051,2
17159,0
17160,0
17161,0
17162,0
17163,0
17164,0
17165,0
17166,0
17167,0
17168,0
17169,0
17170,0
17171,0
17172,2
17173,2
17174,2
17175,2
17176,2
17177,2
17178,2
17179,2
17180,2
17181,2
17182,2
17183,2
17184,2
17185,2
17186,2
17187,2
17290,4
17291,0
17292,0
17293,0
17294,0
17295,0
17296,0
17297,1
17298,1
17299,1
17300,1
17301,1
17302,2
17303,2
17304,2
17305,2
17306,2
17307,2
17308,2
17309,2
17310,2
17311,2
17312,2
17313,2
17314,2
17315,2
17316,2
17317,2
17318,2
17409,4
17410,4
17411,4
17412,4
17413,4
17414,0
17415,0
17416,1
17417,1
17418,1
17419,1
17420,1
17421,1
17422,1
17424,2
17425,2
17426,2
17427,2
17428,2
17429,2
17430,2
17431,2
17432,2
17433,2
17434,2
17435,2
17436,2
17437,2
17524,4
17525,4
17526,4
17527,4
17528,4
17529,4
17530,4
17531,1
17532,1
17533,1
17534,1
17535,1
17536,1
17537,1
17538,2
17539,2
17540,2
17541,2
17542,2
17543,2
17544,2
17545,2
17546,2
17547,2
17548,2
17549,2
17550,2
17551,2
17552,2
17638,4
17639,4
17640,4
17641,4
17642,4
17643,4
17644,4
17645,4
17646,1
17647,1
17648,1
17649,1
17650,1
17651,1
17652,1
17653,1
17654,1
17655,2
17656,2
17657,1
17658,1
17659,2
17660,2
17661,2
17662,2
17663,2
17664,2
17665,2
17666,2
17769,4
17770,4
17771,4
17772,4
17773,4
17774,4
17775,4
17776,1
17777,1
17778,1
17779,1
17780,1
17781,1
17782,1
17783,1
17784,1
17785,1
17786,1
17787,1
17788,1
17789,1
17790,1
17791,1
17792,2
17793,2
17794,2
17795,2
17901,4
17902,4
17903,4
17904,4
17905,4
17906,4
17907,4
17908,1
17909,1
17910,1
17911,1
17912,1
17913,1
17914,1
17915,1
17916,1
17917,1
17918,1
17919,1
17920,1
17921,1
17922,1
17923,1
17924,2
17925,2
17926,2
17927,2
18033,4
18034,4
18035,4
18036,4
18037,4
18038,4
18039,1
18040,1
18041,1
18042,1
18043,1
18044,1
18045,1
18046,1
18047,1
18048,1
18049,1
18050,1
18051,1
18052,1
18053,1
18054,1
18055,1
18056,1
18057,1
18158,4
18159,4
18160,4
18161,4
18162,4
18163,1
18164,1
18165,1
18166,1
18167,1
18168,1
18169,1
18170,1
18171,1
18172,1
18173,1
18174,1
18175,1
18176,1
18177,1
18178,1
18179,1
18180,1
18181,1
18277,4
18278,4
18279,4
18280,1
18281,1
18282,1
18283,1
18284,1
18285,1
18286,1
18287,1
18288,1
18289,1
18290,1
18291,1
18292,1
18293,1
18294,1
18295,1
18296,1
18297,1
18400,4
18401,1
18402,1
18403,1
18404,1
18405,1
18406,1
18407,1
18408,1
18409,1
18410,1
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18516,1
18517,1
18518,1
18519,1
18520,1
18521,1
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18626,1
18627,1
18628,1
18629,1
18630,1
18631,1
18632,1
18633,1
31422,3
31423,3
31424,3
17423,2
