16781,1
16782,1
16783,1
16784,1
16785,2
16908,1
16909,1
16910,1
16911,1
16912,1
16913,1
16914,1
16915,1
16916,1
17032,2
17033,1
17034,1
17035,2
17036,2
17037,2
17038,2
17039,0
17040,0
17041,1
17042,0
17043,1
17044,1
17167,0
17168,1
17169,0
17170,2
17171,0
17172,1
17173,1
17174,0
17175,1
17176,1
17177,1
17178,0
17179,1
17297,0
17298,2
17299,1
17300,1
17301,1
17302,1
17303,1
17304,2
17305,1
17306,1
17307,1
17308,1
17309,1
17310,1
17311,0
17416,1
17417,1
17418,1
17419,1
17420,1
17421,1
17422,2
17424,2
17425,1
17426,1
17427,2
17428,2
17429,1
17430,2
17531,1
17532,1
17533,1
17534,1
17535,1
17536,1
17537,1
17538,1
17539,1
17540,0
17541,1
17542,1
17543,1
17544,0
17545,1
17646,1
17647,1
17648,1
17649,1
17650,1
17651,0
17652,2
17653,1
17654,1
17655,1
17656,2
17657,2
17658,1
17776,0
17777,2
17778,1
17779,1
17780,1
17781,1
17782,2
17783,1
17784,2
17785,1
17786,1
17787,0
17788,1
17910,1
17911,1
17912,0
17913,0
17914,0
17915,2
17916,1
17917,1
17918,2
18043,1
18044,1
18045,2
18046,1
18047,1
17423,1
